Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Average Packet Size,SYN Flag Count,ACK Flag Count,FIN Flag Count,RST Flag Count,Label
23,177,133,75,274810,132232,21973.353121581047,429.4973103138645,131.36528503990473,439.8333744547161,1368.3755324358865,1478.9040716535937,1060.958513326495,605.0463904901878,4,160,8,9,Web Attack - XSS
80,3576,378,55,401389,230812,48876.60597372395,863.6487546985782,391.22511668410687,191.5264345906746,1497.5349130682123,459.5318445159905,1487.4770028848511,175.5007559580321,11,131,12,7,Bot
22,3050,330,438,439773,240924,15635.486703344379,280.79156169575475,922.3398995547295,59.66191446036079,1415.483071472688,499.178205159315,273.27217963765054,1000.5067007576314,7,143,3,6,Web Attack - Sql Injection
80,2393,172,95,407811,279345,34029.919478965865,615.0389171544691,879.1874507608271,400.03147188109426,473.88972656595536,480.9466069430112,792.6566361840453,1059.3291293643192,2,74,15,0,Infiltration
22,2621,475,22,203643,74978,19529.417105573346,183.35545613245966,995.9409323906485,363.05819325478285,1363.9753773048135,1107.410599213422,1005.2048983545616,1078.6968093323683,10,57,18,10,Bot
22,4371,183,276,307014,384176,39568.48894745332,526.0422380829036,311.1638173405231,343.69567616812043,372.209108060586,694.6383048734242,1252.016389674788,387.5556948258705,12,71,20,0,Web Attack - Sql Injection
80,642,1301,2,926776,183,803473.4548718492,94627.60872965347,14.162041187088704,48.21561501092258,14.914549006896927,87.55539324655149,90.2559935870959,72.34033862334769,991,30,1,1,DDoS
443,995,432,285,415685,83435,4300.83058710632,518.5291087100511,629.6126031947034,225.61566707543733,169.47700838235437,276.52111255158513,1100.1962968734815,861.7856831532392,17,32,12,0,Bot
23,3330,500,117,309601,155318,43174.45899975674,766.2931761538485,524.5121572412891,114.72278102140181,442.2500718873165,828.9350187756091,763.4074260324597,1466.036118403144,4,145,17,8,Infiltration
22,1685,393,417,217439,496381,45117.25737184558,701.6907598045689,951.6403063205628,433.0615718926392,460.65468861350644,288.89660453846386,100.04396148194674,779.9238387179626,20,65,3,8,Web Attack - Brute Force
11749,31,2,1,626,95,72.55971894674076,148.6192236124533,4.12436983226409,2.5418530015508356,85.29547014058787,46.18052053878828,60.61545001907255,119.52580153251911,4,5,1,5,PortScan
23,4245,474,320,286314,163263,3607.4459409722513,443.5225923260169,547.8974549819676,310.7544816949749,526.9414232609547,1410.3996051470945,1104.0285626473826,1479.2027189557327,19,159,3,10,Infiltration
80,3033,86,35,68118,110550,1892.2003846571993,43.75969856469663,703.368706616317,21.763682392240636,862.5014439855441,443.94500687248035,1094.7169734580177,849.3486913161873,0,43,5,0,BENIGN
443,3381,14,340,301511,221217,24140.727870383394,29.637746228858354,836.1565500124494,234.1726590365069,542.6310889951459,1427.481549256013,983.2768742319805,1432.408636737968,9,140,20,7,Bot
7162,28,6,0,333,49,349.6810377768526,133.41204246988366,3.118465402478515,1.8137463831373872,97.82722582812744,32.73309376675541,32.010717892211986,114.48197634740401,5,5,1,4,PortScan
80,640,342,359,257323,420450,2908.4414316179127,709.1117635382823,923.8579101119639,41.32732843025977,1202.3618302914967,1050.90513113737,1166.098032501779,668.6122737875062,19,187,4,8,Web Attack - XSS
22,2127,97,37,32156,124459,4527.412580779575,43.60589137030177,925.4960600168666,58.05470325550838,359.3468238781166,1438.6370586373878,313.3812004404693,762.9738279214174,1,93,4,1,BENIGN
80,5877,71,2,98360,3718,2250.90810196212,14.91663265113407,97.51732205303132,76.99507502147391,927.355537044117,269.3675213223315,907.3914551003159,1376.9826384272446,3,99,0,0,BENIGN
22,1170,95,300,100301,195873,28509.995932675145,131.37196114062445,218.31990529492384,262.1921086450139,1381.9004083828775,1044.4438591321627,1404.015819731017,689.0095658689903,10,181,6,7,Infiltration
443,9448,50,1,44156,51461,7607.5165259975865,52.00179649020517,695.2637206420782,78.2186248996538,742.107559202509,1157.8627113231553,1216.8329727579103,1377.0340795108605,2,47,3,1,BENIGN
23,4333,346,425,243211,118732,33745.50535719206,23.302508901407787,564.4046825283574,214.85681763759706,1125.6994962582708,715.5023379058914,739.2153363893868,201.78119476796581,16,84,10,9,Web Attack - Sql Injection
80,416,1148,2,960813,495,463655.28280390723,39242.91291164417,66.55975032717261,45.723245289045714,7.260701577967319,83.57428920652062,29.55313413565984,77.59644555710993,856,18,6,9,DDoS
443,2093,389,291,488607,237626,44362.815717917205,74.9883503685433,398.7899330511164,375.78481835729417,305.39350757409153,299.9971165223203,424.9224423362774,912.2122498174019,14,142,3,3,Bot
80,892,5359,0,309111,58,499972.48250324425,57494.32561377178,14.273599856731224,12.281496271711417,60.8007371540245,24.42309452317667,33.89483683328574,52.864321771713556,748,15,2,10,DDoS
443,926,9881,3,917868,209,777384.9245441206,16613.37208686814,29.71777619777726,18.257897419264413,70.24998909357939,49.95409775921302,27.9489840841057,6.933638948889095,419,40,9,9,DDoS
21,2884,220,311,134653,26509,19784.96631362341,330.28320494809384,313.39341450373803,207.97902086192738,314.5216936416747,1426.7314052719698,221.10668406275204,1348.1846224350732,6,179,10,3,Infiltration
443,629,6881,4,909547,273,783128.4467038221,22201.55350564067,2.22767514164417,44.24533143411982,99.2961715005686,85.39242320810223,2.638429868157962,76.9620549727229,652,16,1,10,DDoS
22,1922,84,220,441155,138078,29149.452022399724,182.26089481173094,425.4841331114145,286.776835899021,652.9307444239882,646.7759846334444,122.5301892000595,1172.9996134596904,7,144,6,1,Web Attack - Brute Force
53,3843,15,91,122351,84724,5088.084435192914,44.40965866512005,164.99771469507363,37.509452396339626,1287.6222062795143,841.338411333959,803.538004755136,1148.8811509857594,3,25,2,1,BENIGN
80,251,9533,0,401489,308,796179.9923798011,73156.1836065907,40.03222883993648,35.927071622978666,61.386963581141096,43.27743138685211,87.41332678828749,63.6654305071729,316,8,8,3,DDoS
80,362,327,7,512001,156,377502.8461823655,10614.068083828446,79.21063797875165,48.708359487807144,24.591383495812863,27.50769395949876,30.68242842554677,56.38248667616863,151,22,0,8,DDoS
23,4700,76,24,147349,239832,38209.979118617535,574.994015553958,509.0641107618141,21.61007353700467,1171.2824057054434,513.2702831257342,1436.5583153775003,1141.1096278695957,12,170,16,10,Web Attack - Brute Force
80,9245,38,70,50696,100430,8634.573594683694,86.18638472429986,561.4137641808325,202.2519378152054,1176.6127944520958,132.8743853015362,1457.812965189673,583.2838422410938,0,52,1,2,BENIGN
24320,98,9,5,477,421,556.5269069791934,619.0405293226017,8.500549245676403,0.23406640306607607,101.45656898304631,42.497781540894316,92.03880000015702,49.47597131845468,4,3,2,0,PortScan
23,963,213,487,38888,348890,43579.110050130395,38.33721951613089,685.9895339807224,50.53406354285911,1116.2799748512743,957.9605877800764,250.6189128815617,1292.9425821562743,2,92,12,3,Web Attack - Brute Force
80,4955,294,364,414159,364732,9484.271668355015,98.72438638205251,3.5269766523561286,413.54509965065665,1263.1658655752528,222.09976009665158,349.44528834187406,1000.0558557439732,18,187,3,1,Bot
22,946,456,320,456070,409096,34701.560474839316,383.77122119123874,931.9832123702026,385.5651199480955,481.1654089849976,1210.7700345617807,104.55635973762483,1098.478265182713,13,97,16,10,Web Attack - Sql Injection
80,957,1181,2,217485,838,255542.02154280557,13525.113580484343,78.93431836120057,14.257265427479721,8.481130969574739,97.83708965066816,57.10256510053764,41.13220067597047,857,46,6,6,DDoS
443,4918,168,362,265227,20337,47458.22295533235,823.9884020680865,983.8719561668147,452.25753391881005,932.724258019147,1009.3083018957343,1013.0620274207189,1315.1654759663588,6,21,14,10,Web Attack - Sql Injection
65303,10,10,4,410,298,964.1247423148744,281.90159762709834,6.169996107418472,4.60722132552755,91.87548596316512,32.2869231674661,59.64516870923376,112.4094861550096,1,4,0,0,PortScan
443,4298,296,307,416070,344133,26262.571383129038,493.3307739178019,171.427210352855,358.1964542929502,494.065599731083,364.27494201372826,593.1171825800568,945.6413099306037,20,194,0,0,Web Attack - Brute Force
443,4226,249,55,351072,248724,24730.056473837118,49.39872706533015,355.5316971088145,106.45336834294334,450.00496077257077,1390.5749720708989,1000.1114841616089,396.10065277076353,3,153,16,6,Infiltration
23,313,490,223,257521,125277,16141.900435174779,759.1877427953135,328.5720294298133,27.002998900717166,741.0416235208397,474.32756753186067,745.4764418851195,1151.0329783869722,12,11,20,0,Web Attack - Sql Injection
21,1842,266,66,26662,96969,12262.692869898128,216.22535942989722,102.04646208321854,5.320007387653092,791.3504711507862,868.960519024016,1411.3347258993101,920.7005010904921,15,167,0,10,Bot
80,2154,466,244,80139,21602,42599.39986106732,974.2805200501964,459.42155974554476,92.35696589118642,559.5814703041574,667.5940459300547,979.0902701098896,1400.8597526920364,13,169,8,7,Infiltration
22,7308,67,34,115886,109589,4837.511760040304,55.624610843067494,202.24630810486155,106.80925436980505,1431.298732545871,135.2498821761041,1153.6234147448251,423.68861828913157,1,81,4,1,BENIGN
80,4221,421,294,303724,445403,14205.41745049094,621.701668098274,119.1135249567704,178.6868383903577,628.1859034732175,332.31989967323517,204.0028483408343,758.7257883659277,10,14,3,5,Infiltration
23,1059,372,331,463492,403742,10962.577107711057,895.229526904345,484.7428666319056,437.38218287783377,934.3041345124329,1247.111147502162,1137.466664709935,803.950759383983,10,60,2,1,Bot
443,267,8620,6,873774,413,958613.8052434763,66097.23511753822,43.648961050223164,43.54058407943591,38.22018688451609,85.4102349675724,83.1262382418692,22.766216300725283,958,13,8,9,DDoS
62638,2,6,2,669,447,804.4857617486479,689.347352335848,2.71766079350255,1.1932110098824456,108.38473901821321,5.573902924481338,104.41273699992672,63.72185980170352,2,0,0,4,PortScan
23,3271,90,423,157568,159981,15049.805993733944,54.08280355632897,958.0954949702118,33.805984304545454,660.9778083409138,770.1649045161439,1065.6405462702285,562.1242046816012,16,62,1,10,Web Attack - XSS
23314,43,9,5,789,86,859.8720833318096,375.6304895022344,1.6787437369767921,2.9205967977020193,98.31195672029912,36.912906885399074,73.80238281951095,48.26589306681224,5,3,0,1,PortScan
22,1556,75,85,351535,167229,24220.186366439626,82.59811922851328,590.6894639981577,269.36491778545405,1314.5590026118812,1103.9956050277344,753.8272307303159,971.305828025049,10,168,10,0,Bot
53,850,15,45,76749,11906,5006.079771146851,83.48023184625819,668.3893561614748,220.9704678234908,238.52474535801636,334.22373880255594,1339.3717517062278,572.3432944361052,3,58,1,2,BENIGN
443,95,4171,7,156290,529,306227.6007101273,64119.37865482205,28.386296607235305,41.90397421284436,64.83208435282839,37.09627804449317,57.563254393743144,41.21843812681487,866,10,1,5,DDoS
80,3955,473,84,9023,222318,9091.189871284041,898.8439725831014,679.9892230656752,476.85799488623303,1135.1060326635834,345.3172276040155,781.1425645496685,349.7510522464182,4,159,6,8,Web Attack - Sql Injection
23,4922,146,193,326787,24777,27096.556890311735,478.79148250336067,814.1640971539624,152.21245999567722,1245.6509202826767,495.43210288162953,703.9004655466746,392.6822050749639,18,86,12,4,Infiltration
23,4574,150,337,448841,260996,8548.518716857347,799.3193005255988,159.25221020743007,105.46042721478833,1117.924479722663,1084.2638933380285,714.0975063514337,882.4842448845405,18,98,1,3,Infiltration
21,4022,145,492,307114,227583,22028.273014986335,456.99682397616544,749.4996442760291,371.77291715582555,1442.563578389882,808.7555487292009,375.16537523727965,330.9127076141429,19,15,15,9,Infiltration
443,4566,187,440,249156,334417,3314.4962196014094,667.7578608887954,456.90714935214737,335.4848446023772,404.68192310811264,1272.3216661641363,687.9770320629226,707.478531265531,4,154,7,2,Infiltration
50534,95,9,1,228,445,426.9677263976404,935.6970940010863,3.417385192813611,3.776563162679105,72.01574701856228,55.07577575098458,88.09612816693144,51.80104489173459,2,0,1,1,PortScan
443,3579,151,223,268200,126858,1295.2958131217833,676.2471812270595,294.0764884050612,89.43043610630824,1100.3387135589935,1385.8638473571032,1045.8356463385358,352.1418865263005,8,69,12,1,Bot
53855,95,2,5,274,361,432.6930409451283,45.75451143831485,0.7939011845487909,2.2106039280185206,116.13669626048487,32.28117510338374,127.77130576212957,62.440330995865935,5,5,0,5,PortScan
15115,35,5,2,570,108,752.4142849088792,171.28927993900516,9.959379792547969,3.623401945312981,115.86560896029621,24.568301145253947,73.43323291074213,45.17022760574991,4,1,1,1,PortScan
443,2728,113,269,12792,239379,45873.74861812405,682.5742453175084,468.0477526156405,354.8862294831475,1291.0961238893565,278.9441102493149,887.2268232312267,364.946728990922,18,195,8,10,Web Attack - Sql Injection
443,385,3637,5,798921,679,404710.5750971238,76816.505940715,1.047202262894964,17.53603700963613,34.751296447614926,22.20419907007645,78.07185714387623,44.11945111154707,988,34,2,8,DDoS
22,4021,303,45,18024,196003,27828.45711799443,253.32922216167296,253.9239891257087,476.79511792452354,864.5750551448286,1321.2721445297207,546.6182078217788,1142.8984453052915,15,190,7,7,Web Attack - Brute Force
80,2865,398,398,80575,324833,2133.475107052631,964.0273000487358,701.8056992267218,264.0423202247772,412.2690775472532,175.09701078230125,871.3212420761453,166.58560156126686,2,109,17,7,Web Attack - XSS
19981,99,10,2,935,82,580.1128251990327,870.0095556894058,1.3352567528264236,3.8274454682623125,76.92221400388854,21.412966541916674,85.02575129820528,107.32794485685346,1,1,2,3,PortScan
443,473,7407,4,140188,598,761705.2257977923,23578.989498947933,61.9778795139356,26.7335191231663,61.87207821767058,85.79475877385752,98.20996317406882,46.49472526573864,551,42,6,0,DDoS
21,1618,249,424,226799,393497,49949.608883623616,106.58148842246624,431.281188167692,281.15386557254544,537.2049687756789,518.7314472881635,395.3982480953132,1257.7086719472147,2,108,13,9,Web Attack - Brute Force
22,4120,340,178,213471,61218,41324.89719712039,317.1912171315936,637.2909688727749,359.90922575493505,170.9146665098375,1463.5605134802681,552.5631987443171,568.1702783100469,17,101,11,2,Bot
48307,5,9,5,626,298,107.89041354854494,931.7065930782198,0.012356721344466415,3.3391985530215322,115.02303119575764,21.846010208853905,96.45161967810967,72.56678814332997,5,2,0,2,PortScan
80,106,205,325,175255,338516,18698.433966586534,647.2550125488931,515.3317927485909,184.45591539437066,1111.2952023030903,860.4243017824433,1298.7035615467557,1223.3499027762919,6,134,11,3,Infiltration
443,185,16,69,10639,48229,5296.22432359803,23.14034572316242,721.5568323925156,265.7063766233685,121.82367898744435,725.6925631816464,89.46402879302121,1453.2184970658495,1,81,1,2,BENIGN
443,264,470,391,81622,475302,27862.583796581304,344.6911108539603,601.1296216834781,196.65784001110498,1220.7090563503045,177.3613206357297,912.7939636274923,1305.0142458282742,19,115,6,6,Bot
80,193,80,85,120624,77397,9246.410699781532,52.9544394274589,477.40528041791373,417.09853283941095,696.7050480990526,544.2756709512175,317.0455320817441,1326.4504236974844,1,23,4,1,BENIGN
443,112,1253,8,531861,962,299408.2936727202,75373.8195711563,16.32854001421695,5.696160013432766,17.61855595798902,60.68824522109764,33.03027466916437,26.520144315229786,956,45,9,2,DDoS
53,4963,31,88,21744,91142,9604.552531616962,39.741370018257825,13.552877037069422,2.2282510928320898,526.6767829576954,751.7532109760975,131.95022221113686,1266.6111067514375,3,50,0,0,BENIGN
22,981,330,310,383630,243859,28780.962239044726,328.6999166331716,911.0872659896075,104.5793323934443,219.7176038209413,806.454928554467,415.16850536608456,933.2658259124423,13,174,18,5,Web Attack - XSS
22,3538,42,63,77335,85480,7726.004212825,68.24665583848557,429.4708696936486,332.1594968152061,1374.0415521062541,1075.5456263311414,1143.2374686704338,1080.8256396342179,5,61,1,0,BENIGN
23,2333,126,43,57029,389004,42093.60940388084,895.0128033352984,673.5688160761889,43.836967400344705,1077.9420544756465,713.9999577961744,814.7702379107974,453.03095649383886,14,148,0,7,Web Attack - Brute Force
21,1240,331,341,293031,108084,48488.76663184356,394.86579486542144,985.9038158749697,355.6402889262843,108.7013581005239,757.835430311195,1390.6651456941274,1370.9903581754188,18,60,16,8,Web Attack - Brute Force
443,1075,316,364,276350,157843,8401.848940132408,635.5801540699476,430.02875794924387,181.5264008060946,499.3458017838004,1493.6276274336456,739.9086660509669,1275.898667347272,10,87,9,9,Infiltration
80,41,1250,6,156945,137,55680.07789786446,31117.766231814552,26.83834943678579,48.27748739219258,42.79400213411107,77.60948727380786,96.58815646095131,72.14307074755403,508,39,10,0,DDoS
22,1650,350,330,276178,452050,34353.19426794321,494.3739290307256,874.6978542153443,309.4214217300768,1485.493201468555,1045.6653444586727,1078.3753395865272,647.966978922253,6,113,10,9,Bot
23,2777,235,242,346162,252107,37873.75529472383,669.3286221864421,976.5247275920908,135.7903546861709,746.5179778565948,1055.1258461947446,938.1994785441466,1191.8797773154017,12,176,9,6,Web Attack - XSS
23,3812,306,374,353324,203249,35875.898688504574,726.9588564106575,288.4784164635843,54.20884267444309,1328.5251070311335,671.3831027993481,327.3378168969821,1225.9128001653032,19,177,13,7,Web Attack - Sql Injection
80,5555,31,49,38565,116427,6241.82974687453,49.935650025496884,996.7507877324508,275.8005273365371,381.2136988569629,488.9341596890264,706.6878242397848,621.9804546197771,0,32,2,2,BENIGN
22,2675,120,218,417114,77198,30707.295362268625,757.87480937586,676.4592098851921,157.95012532875523,335.40214531093255,800.681830590452,905.5960731816876,344.7298906445683,1,98,6,6,Web Attack - Brute Force
80,4854,418,418,322853,382400,41203.39635641078,853.8448272986151,940.3189105737301,167.0610185201768,1359.2603226638525,137.42686856683045,111.99236331238296,1377.9255988207494,11,57,9,4,Web Attack - Brute Force
23,270,391,41,217352,325358,29417.62416758383,163.81789164300744,158.98907503443837,349.0797159934162,753.2265671852257,201.44714553534033,569.7706793850659,1468.1318548909474,1,97,19,6,Web Attack - Brute Force
23,371,108,284,32947,285739,48654.80274334867,23.73218815364075,377.8388859584527,74.29103503600109,1276.574001468424,1400.7686032393221,854.4038591680335,384.9202844832297,16,49,1,0,Infiltration
21,4396,371,41,275162,358801,35986.422724633885,733.0726418093615,391.2545116787358,256.0691757153399,1378.5202829024383,984.3315295726352,1054.0975981461056,417.5878185519118,1,29,19,9,Infiltration
80,3833,470,125,299135,17744,30862.786060876326,660.9786395344837,45.83072785853703,302.96770445095433,566.2856452629565,686.4053186016802,987.8292349978949,421.28583347505355,1,48,1,9,Bot
53,7847,1,62,77953,20131,5371.3146756730575,8.2595045929827,349.8206525656012,68.67959280389663,1296.7106107213087,330.52921915923804,563.8164182908181,1469.833593926396,2,64,2,2,BENIGN
80,2004,422,483,402178,39506,11591.237825759932,12.870118917348616,458.1441518157366,228.78144983332126,982.7698275285882,1182.913506849029,750.1484109009399,648.3333494670865,16,149,10,6,Web Attack - Sql Injection
37158,32,5,5,491,43,216.3526481416852,53.97386358002317,0.7137705448596809,1.8101613320631837,117.10687836324723,5.24389650650815,87.73413225162481,64.2676042345505,4,0,1,5,PortScan
22,491,156,313,221004,76975,5053.742514408227,968.9455488070407,846.5686437352816,345.94991286771045,937.0350788830513,920.0999297197937,1075.3777848711056,1150.5364876707108,19,173,10,7,Bot
443,2997,27,64,142270,13260,8909.0680161229,78.00756630702433,549.8712499715562,361.0601960273329,1486.0072980887298,928.1712436581001,1157.9598282216282,1159.4915655665307,4,77,3,1,BENIGN
22,1812,280,349,225790,117725,49889.74164370553,688.782000748382,325.04286304053386,195.80336648576176,1273.486318260884,445.9449373432158,1314.3356150070506,1483.5285600042084,16,163,10,9,Web Attack - Sql Injection
53,6336,76,43,12476,29058,7194.523344010783,33.32689366376784,723.0429227273828,445.96702092020786,113.85156171810154,882.5432600841145,1416.8967759041573,997.9125145900346,5,73,0,0,BENIGN
80,4597,472,173,1631,429484,3540.424856261825,802.8109155947132,443.2531349044707,397.94489601647854,269.5108851843547,1352.2200891856671,1478.7852074714708,345.169982041118,11,64,16,2,Web Attack - Brute Force
80,3560,103,263,309564,368545,3119.308449620885,690.8475405284671,932.6879377836494,5.72919314273701,1019.4816742784271,915.1243292535213,1239.461100489123,878.0306956229269,3,135,17,4,Web Attack - Brute Force
80,356,420,440,114796,197176,23055.741190296634,508.837635388811,95.4372068533268,301.1377245763034,1180.902629304909,260.39203496673565,1224.3447995089311,693.3670625776547,8,117,13,8,Web Attack - XSS
23,540,276,10,404479,394629,14404.683312132938,815.2164881285053,922.2846976171619,94.0785952805956,1176.479384955877,356.48144706324575,778.9143478177859,827.9613619000412,15,166,10,8,Web Attack - Sql Injection
