22.0,716.0,288.0,164.0,412326.0,146911.0,9344.556002872954,555.8835540604294,45.654016643430495,135.38444731690961,689.2811513279519,318.3079415166177,357.01347304502,772.3077521051237,19.0,71.0,4.0,6.0
21.0,1456.0,409.0,87.0,122137.0,144310.0,6751.009002324324,580.4617039153767,175.0532659504177,286.5318962572603,125.02240174349683,981.268466993178,841.8382461423288,356.46242255567677,9.0,94.0,12.0,6.0
22.0,4473.0,123.0,186.0,356874.0,472303.0,17706.68748218042,671.939553975097,166.50790204574184,483.41178688894274,901.0890773712418,565.3139456988222,380.6566147046808,1184.6103070960107,15.0,101.0,17.0,9.0
80.0,3303.0,67.0,372.0,15720.0,289994.0,6521.770737110713,812.7505360599274,922.258630458781,14.826035689826323,1313.2862049041933,1159.164584135712,230.16888707779813,279.8349541812198,4.0,199.0,3.0,6.0
23.0,1538.0,453.0,94.0,404112.0,254343.0,11516.578065838514,133.3997227461894,811.1108415818995,144.90338683402194,1004.3684621048171,923.5173591174201,1136.4034798284251,314.4765748780302,3.0,199.0,13.0,8.0
443.0,382.0,1435.0,10.0,621643.0,924.0,941488.9121800979,4230.210589995645,15.46974141598525,8.117257148593637,34.25013927961479,27.059629106336914,75.76139204825594,55.73783642237686,847.0,0.0,5.0,2.0
443.0,105.0,15.0,90.0,105017.0,131117.0,4102.557241709681,88.51443388042442,896.1848912661666,266.1662210351956,560.1289639682693,865.4943990318494,908.8469055733077,1187.0812459222554,2.0,94.0,1.0,2.0
443.0,2113.0,357.0,119.0,290263.0,145892.0,11097.927916386638,527.7421439188636,100.30459079157283,479.9823589020116,1331.3093073250145,1406.9211180871232,786.7523283364376,1478.5367644282696,4.0,159.0,1.0,2.0
14775.0,10.0,8.0,4.0,841.0,274.0,420.6587903368075,581.930834547675,6.5154593679504424,3.775276629082733,89.0785460512111,40.070793978163415,95.02415053521793,69.45149026695964,4.0,3.0,1.0,1.0
53773.0,55.0,9.0,0.0,661.0,318.0,54.98678659498351,345.3270031546959,3.0118646250947,1.081348045154078,70.25559816284986,14.013023793969417,35.46721190142566,119.65430756559277,5.0,3.0,2.0,5.0
22.0,2119.0,479.0,49.0,114420.0,394303.0,40870.493461941136,293.74593743392785,328.8990490016268,498.3056203364809,182.18500247879396,1273.930237751473,1153.8250786119952,1392.8951922293297,16.0,22.0,11.0,4.0
22.0,2825.0,483.0,393.0,86334.0,69945.0,21661.562467770153,738.1367127521725,105.33423642469386,366.47247264804025,226.3481830970591,173.57798297310754,426.30208159951076,1113.2294650886788,10.0,198.0,14.0,10.0
22.0,232.0,116.0,359.0,22045.0,242362.0,39818.970640851774,151.48193468002134,686.1979983237235,103.39993564094141,1166.6382243246148,511.6228148164096,137.21157831141818,391.788126265245,19.0,196.0,10.0,5.0
23.0,168.0,37.0,65.0,351406.0,44397.0,29399.775236928665,574.4201013780305,507.6786338260566,143.70300674636343,1219.972436030778,184.22750377227757,1314.543025902033,936.7451548438671,11.0,200.0,17.0,7.0
50022.0,23.0,3.0,4.0,765.0,417.0,402.70588095206347,473.47964393984347,6.615405647430245,3.593301942796967,74.35008686130186,59.054116439368485,40.83416849017121,69.6391297224925,5.0,0.0,0.0,1.0
443.0,1166.0,290.0,211.0,474091.0,490900.0,38156.88545064991,32.95324882756198,655.1888679764988,193.88434164479978,451.9993186739941,767.6927217376063,154.68328929517378,1179.7523777031013,1.0,134.0,18.0,9.0
26882.0,70.0,1.0,4.0,306.0,161.0,139.42560441313435,808.849337775475,7.936432509597631,2.892046869324232,91.9038440388214,54.8077127481072,79.37914366017114,32.87791218358018,3.0,0.0,2.0,1.0
35375.0,51.0,8.0,2.0,398.0,158.0,506.4439573022008,308.3262873030529,0.15211895926374064,2.1746962762290254,65.54810698008953,43.245566628336015,36.87155734721344,94.82392100731259,4.0,1.0,1.0,4.0
80.0,2652.0,2.0,24.0,123616.0,148023.0,8389.561272690955,35.43440798309993,457.5655194174474,172.11022191140574,520.3076867487591,265.6358545852603,949.666465090277,998.5235623764734,2.0,47.0,3.0,1.0
48523.0,96.0,7.0,2.0,906.0,55.0,684.5022414462896,931.0052368799747,1.6999980730196373,2.720088331874397,97.5246281121068,26.57502262512356,44.78511405189934,78.46296992969359,5.0,0.0,2.0,3.0
443.0,4440.0,212.0,60.0,328463.0,5609.0,8424.960259529664,884.1526291686677,582.5860048102327,412.2167276228087,583.2736062265403,1303.5015584508324,959.4105809431895,351.24427423307753,7.0,135.0,19.0,2.0
23.0,3878.0,211.0,120.0,278704.0,123044.0,17405.574021421922,330.25525284711597,728.0353605047635,68.69178902060385,1146.6398744824742,677.9783853402287,928.9875332101386,738.3641998817426,18.0,193.0,4.0,3.0
21.0,2345.0,289.0,357.0,101935.0,348003.0,31904.448897440256,730.1517196887604,891.5405304988453,338.4836908621313,779.1607053125433,697.6268414506378,1447.6628260316397,327.0802189745273,11.0,184.0,19.0,9.0
21.0,612.0,17.0,436.0,111248.0,449860.0,33695.622940520756,776.5113636647017,35.5711128097278,76.16498013186445,1090.1194222593615,1474.3033039334484,262.213259821978,924.7485262212821,16.0,185.0,12.0,5.0
23.0,3246.0,389.0,159.0,202709.0,16273.0,28867.84824023773,424.50018610121754,488.577111992296,187.51933948287757,390.0910306847926,426.12328162311275,1073.994233893785,1486.399647641544,19.0,114.0,10.0,10.0
23.0,3437.0,367.0,224.0,134082.0,112842.0,32067.03565466488,472.3495442181415,767.0215679592463,268.4101711832946,920.7161690159531,1395.077993917393,1323.5035850523404,1363.40153761885,6.0,136.0,0.0,0.0
80.0,4950.0,58.0,205.0,474844.0,116774.0,18421.4966692037,791.5005210636699,222.6807114671151,339.5847209177912,782.8904769747088,1448.082815760659,317.96507919015204,713.5945685871231,8.0,107.0,12.0,10.0
29661.0,21.0,5.0,4.0,791.0,466.0,294.3574525440999,583.1174878314872,5.099152545095969,1.973824241489397,123.61417585810514,56.159121089214764,43.31794840381243,127.80284992177143,3.0,4.0,0.0,3.0
21.0,238.0,318.0,188.0,389016.0,299789.0,15234.265515433002,884.4825518133521,296.026914143924,451.40090499126404,1414.0143903409428,128.8143373656348,346.9562674620332,1278.2291518143422,4.0,109.0,8.0,7.0
23.0,749.0,256.0,291.0,234680.0,179025.0,30815.766074201394,596.9971957659388,668.1212041510508,384.35131014325196,1102.855908512879,124.97018738170631,1467.1829104181777,835.637347936508,4.0,162.0,16.0,5.0
80.0,1832.0,386.0,308.0,358624.0,66154.0,6087.9663456363,948.7817040042863,209.60365611823573,389.47615418981366,108.26631422084355,607.1428142704646,455.43310723187926,766.9629754941019,8.0,114.0,11.0,5.0
21.0,1033.0,462.0,460.0,255023.0,460221.0,4673.589641426615,264.12994750197583,492.4216963513718,344.3627454071608,1076.6460508453108,790.8170767584419,888.4001052240104,745.1124630255562,12.0,196.0,16.0,7.0
80.0,4782.0,157.0,151.0,238019.0,143647.0,17500.289343304787,762.278121523388,146.2766140458358,10.770397009122911,1210.4882403772647,775.1948777385726,665.6361614976212,484.0378613466926,4.0,185.0,16.0,3.0
80.0,4520.0,174.0,237.0,483365.0,48469.0,16253.31449809644,982.3038081863522,449.41121275782814,4.901825770767476,1416.4139841244255,432.7645125667884,1131.9203426060483,422.0671491856322,20.0,185.0,3.0,4.0
443.0,1374.0,5.0,42.0,12385.0,48384.0,6049.114405495535,96.80959598403767,317.1046090306171,278.006528593782,1396.994801453856,1463.6922068222002,991.7969775071326,271.47991026808256,4.0,18.0,3.0,2.0
59909.0,46.0,4.0,0.0,229.0,140.0,832.3247554120827,763.8410713490218,1.3938318952678241,3.6684615158057183,71.85516887133289,54.97682139607016,84.7601145446637,94.45509409082234,1.0,5.0,0.0,3.0
443.0,723.0,256.0,22.0,466662.0,399164.0,35194.022571927904,108.11737250767534,79.19127576406603,351.2699418903075,797.1411743057291,154.706699839689,1213.1740830182252,1061.953004782234,19.0,150.0,11.0,1.0
21.0,2395.0,122.0,216.0,435052.0,287929.0,13269.940971909642,949.054913976266,846.9637543800729,37.00245574371836,639.8082847272891,805.6105898584098,197.7871410394874,1195.8257487707385,5.0,78.0,6.0,8.0
443.0,4066.0,429.0,438.0,240500.0,218182.0,32774.235222129035,457.88045963800516,44.02802390624072,155.8054529600469,522.9478147340385,1029.391244711174,471.2503201277201,335.543071682877,12.0,79.0,13.0,10.0
80.0,3822.0,235.0,436.0,335582.0,418886.0,20124.348268583442,595.6580317162709,565.3656360707691,131.61138139972783,237.27155781213028,1003.0019279715127,856.1892260450421,526.7935033193354,4.0,103.0,9.0,3.0
80.0,3310.0,58.0,46.0,142323.0,96271.0,8113.190343576646,23.43385344384674,327.5165596922318,461.4941100982912,1171.678510301562,587.9274594668713,709.7839218373622,1226.821383292622,5.0,33.0,3.0,1.0
80.0,1077.0,333.0,224.0,239883.0,420957.0,48814.115842932995,603.6262046484246,528.2602904145895,230.43057758493507,630.4766478935946,1170.2020994694794,1115.695392983111,1267.6118938939187,17.0,164.0,12.0,8.0
23.0,1267.0,73.0,123.0,98744.0,232479.0,23700.637542700122,150.87825130319754,698.7897592588807,117.22253491521917,632.4956503168781,133.7127664059372,1137.3737118453885,1121.9438609464637,19.0,110.0,9.0,8.0
22.0,1621.0,103.0,292.0,408454.0,69862.0,11199.626522606788,783.6703588935634,398.3151256910187,77.82684470167872,1220.1780791972437,390.38077976533503,312.8552932453159,415.36924454519857,16.0,182.0,13.0,5.0
443.0,1471.0,46.0,476.0,309497.0,374094.0,7894.331039189868,628.2939076009038,880.8431038733186,221.6478132911372,493.3992971920651,489.70490548795,389.75132204276395,735.0668046210326,14.0,64.0,13.0,1.0
23.0,4186.0,421.0,111.0,169605.0,96414.0,27079.34061327521,324.91645192124525,578.0668928790583,112.44791652321013,729.0024490256002,1063.3460294875663,1328.0916600010014,324.61090482535246,8.0,125.0,17.0,10.0
21.0,4125.0,217.0,151.0,313680.0,39386.0,6529.288499021621,793.8712209420755,767.7245520064145,13.684726399438073,1289.6927927761265,1164.603681880757,415.5941466504775,1174.7597163573098,3.0,193.0,5.0,0.0
80.0,8315.0,48.0,84.0,83634.0,32382.0,1449.4470253030117,48.02259979187548,845.3368068873039,328.7383038039486,196.20191862300115,1178.4745664727443,196.60519384915312,681.621992448693,1.0,20.0,0.0,1.0
64904.0,68.0,10.0,3.0,958.0,34.0,903.9180515009706,787.7710131698767,7.658026715882206,2.9170730092667903,121.52267931631255,28.32975263673066,75.34508476448782,41.76526333038155,5.0,5.0,2.0,5.0
443.0,3894.0,391.0,106.0,64250.0,45643.0,7768.224634077782,585.183004237769,793.7646601872896,356.1484711318329,1464.4070574205953,1227.3405220196323,306.0269133774243,395.39506679445265,9.0,13.0,9.0,8.0
23.0,2900.0,178.0,167.0,125927.0,116860.0,28955.517847069106,311.5632864689403,950.4633812377349,192.40890091912556,518.5929925850854,118.14268200996278,608.721290441721,903.5945699039005,20.0,158.0,11.0,5.0
443.0,3875.0,420.0,426.0,252649.0,492731.0,24259.403928392738,151.55120723274598,588.0186370593605,423.4969958677582,617.8654688409869,678.1405454543593,229.74052432605052,608.4410745383454,20.0,58.0,1.0,7.0
53.0,2837.0,24.0,45.0,78992.0,78162.0,4340.126880606229,50.284907309426906,244.80412753141357,207.78315795281065,976.2969760461391,976.0915519468497,486.6175060785197,1143.3326840275884,0.0,41.0,1.0,0.0
80.0,3551.0,156.0,312.0,489581.0,287204.0,5361.613376635785,134.13421212676735,430.53952225713755,45.98397928362586,1227.8557378818546,550.1649488782365,430.55055417275054,1188.9234899692287,3.0,175.0,19.0,6.0
80.0,1034.0,484.0,309.0,183388.0,305570.0,37496.32039523444,76.63372941424865,110.64624082906272,360.39195579437256,982.7177022212843,1422.9998290679753,1033.0308786418682,368.29476263523884,2.0,27.0,10.0,0.0
22.0,2054.0,80.0,296.0,226329.0,218819.0,48941.42869876887,915.6357911578203,622.3572571142903,165.17623898465894,317.8514173998352,604.2714231308744,889.0470187932581,1033.024740822922,13.0,170.0,5.0,9.0
22.0,2309.0,298.0,351.0,6646.0,99411.0,29476.33072140198,705.2106395701402,829.8368664020502,29.93643546858071,319.09906747692963,314.2903280221145,1401.6786603751714,265.01374502159405,18.0,58.0,19.0,8.0
21.0,3357.0,144.0,51.0,460627.0,109882.0,34875.24627905556,213.25679172052347,572.5890448660122,33.223735815114175,1366.1939933274043,663.00409917243,935.7247820474463,278.04267762169013,8.0,24.0,5.0,4.0
22.0,8701.0,19.0,33.0,124177.0,88107.0,461.49044515498025,62.870238536414455,721.3886238246121,496.0519756878309,886.7420577221927,1468.7250421916426,461.1638716878634,1245.8097540729184,4.0,52.0,0.0,0.0
56579.0,12.0,9.0,3.0,557.0,379.0,291.580815957309,719.197589600735,2.7990845936496234,2.7431076036173394,118.90735627250842,28.660451457230813,58.362563154488484,41.208401978145375,4.0,5.0,0.0,0.0
23.0,4865.0,330.0,331.0,344397.0,192099.0,13069.694053156336,252.8765721589955,474.85209196520805,180.32173979560906,1264.7760846951105,341.91692565223656,1308.6211455774126,1277.143497835723,18.0,119.0,15.0,2.0
443.0,2244.0,454.0,141.0,312463.0,321424.0,14975.132751175825,704.0866561058522,284.71751709359137,367.78974400118864,1010.3146345587442,353.62368779570073,356.1272485361754,1415.549179417385,3.0,44.0,19.0,0.0
443.0,360.0,263.0,9.0,365976.0,780.0,363261.6828805177,9194.726908512746,74.65539272336159,1.785102335669192,53.654680248564624,86.03079166704813,24.91181333852783,6.223014884836194,154.0,28.0,7.0,5.0
80.0,37.0,5189.0,0.0,592612.0,486.0,438935.9784469257,50677.49920665999,68.58720935973864,39.63898909972913,13.726153046667172,62.1809601654905,17.564063554705424,43.74136488212023,146.0,10.0,1.0,2.0
443.0,3991.0,38.0,271.0,228778.0,25954.0,16316.348382710092,758.1611360740142,699.0145800023392,157.83979438957658,470.12135382195044,1453.240890230916,1368.24992170441,1331.2311838503567,13.0,133.0,12.0,3.0
21.0,1068.0,114.0,331.0,92101.0,296077.0,18564.907186875986,848.7639403936656,391.72272276208565,469.48967606516027,857.2694708627466,751.2580760899258,211.64761354526644,277.6704883683432,16.0,183.0,20.0,1.0
443.0,264.0,5758.0,1.0,130842.0,641.0,874371.8434546024,89676.75276194353,92.41983467575488,11.524406586953429,99.05422383539151,93.72192186062442,18.807960784956624,22.429168041046108,236.0,21.0,6.0,8.0
22.0,3711.0,398.0,237.0,427979.0,484291.0,10209.44064990555,313.66956805690063,571.9658703571154,215.70122114475942,643.785296991793,257.21211727198,757.5928067881651,164.61530275797588,4.0,172.0,14.0,10.0
443.0,3780.0,353.0,219.0,72862.0,221707.0,32937.79113495085,998.4004327118963,203.6357505876577,432.70566967587916,267.1646961063576,202.2178487899999,407.2599586720088,981.5079591536175,3.0,55.0,3.0,9.0
80.0,623.0,285.0,236.0,148112.0,213772.0,5885.2728462645755,605.0348772973275,107.3338739834373,21.931065899319037,984.6714079049207,1239.2291959184188,718.4145624376036,580.1522739245709,5.0,136.0,16.0,4.0
80.0,1528.0,57.0,129.0,178480.0,22872.0,6701.946500424059,586.5145070284551,714.1726650385616,223.9641487935367,633.7644680154822,578.2999368880771,1150.8117633643742,935.6171660328405,2.0,135.0,2.0,6.0
60138.0,3.0,5.0,5.0,747.0,375.0,402.66870070656597,17.121990127318185,6.40432785551154,3.8826693580526244,97.60642262698143,13.960000482698781,33.02541629942257,84.92018155703119,1.0,0.0,0.0,4.0
443.0,1344.0,353.0,405.0,82815.0,311234.0,37516.009376146954,614.214032088478,256.59152775783156,338.5608037221922,1364.230448713922,976.2281112213599,381.53965222973727,905.077152034765,9.0,44.0,9.0,4.0
80.0,877.0,3618.0,2.0,713354.0,20.0,806789.7693720218,95479.40084427052,60.19239914188928,31.765629749510673,87.77138576505553,55.95803121309879,79.09376260945075,55.15707968258856,990.0,36.0,4.0,6.0
80.0,51.0,4184.0,4.0,76791.0,565.0,109019.68470653999,55254.13092168207,68.6027003113753,30.26238312800496,49.78925398985808,16.742496319369604,84.41282955084057,91.19871523093443,946.0,15.0,10.0,9.0
443.0,653.0,2871.0,9.0,292866.0,647.0,308199.0686147065,29016.854894767053,56.20914410648765,18.986314695758033,46.20170795631308,68.22687629889657,96.70756486211204,55.55715419286586,520.0,24.0,5.0,5.0
80.0,5453.0,35.0,92.0,146479.0,41206.0,5036.3142876723205,87.61078343464881,652.0450246159012,267.51513553762214,1122.7477246977962,830.7313277819932,782.655238446612,139.05289511141962,0.0,30.0,1.0,1.0
21.0,4441.0,71.0,471.0,304912.0,196377.0,19919.370587413636,307.3898753724847,93.00380305998068,362.79358705433714,158.59152812600598,702.5906818704557,659.5352652651854,1196.3097433284895,20.0,140.0,13.0,1.0
80.0,258.0,138.0,138.0,48648.0,158934.0,9927.742620671144,215.30487623260592,538.3483125877738,357.50837095782913,138.8461285337108,383.039275354543,1247.099656125128,634.2353464654652,15.0,75.0,1.0,5.0
23.0,209.0,244.0,113.0,142740.0,84754.0,45531.23709897223,96.70018087024876,599.0237706655404,461.9982556455551,1071.2559438029755,581.8937106274636,561.8840674866713,313.77976264288947,9.0,161.0,16.0,1.0
22.0,3991.0,94.0,361.0,71474.0,248451.0,37758.47326373216,973.486962848037,145.38808160634798,370.25110146809345,102.64621737852183,1297.3479042004437,846.7199295588861,924.5137032521984,1.0,37.0,11.0,8.0
21.0,2605.0,130.0,104.0,39456.0,339016.0,33004.87277136337,362.19945845775743,3.5757824452626874,132.89273335875612,749.6621316866292,542.7579658780832,511.38332731033785,442.31502872108564,7.0,168.0,10.0,8.0
23.0,3122.0,306.0,86.0,105984.0,39951.0,38429.04265518772,20.77116823645475,335.52769555124786,227.3852215130227,311.529688945896,869.7922591807092,629.5868718730436,956.1189805890186,18.0,172.0,13.0,3.0
443.0,7847.0,15.0,88.0,79462.0,133111.0,3336.4988763461283,74.83375452888124,636.31073792696,300.3930095114082,1030.3769856587342,1467.2249357696714,277.3517259281708,810.0293275256613,3.0,66.0,2.0,1.0
80.0,1595.0,79.0,373.0,5824.0,248136.0,39717.28791706946,496.93083383465205,793.5958462996424,205.352107884324,916.7454690015218,553.1607481945821,108.79402666261919,1465.2188349456185,13.0,31.0,8.0,2.0
64458.0,59.0,3.0,2.0,504.0,0.0,914.0838110537429,665.7968694195885,9.60056542194852,0.06984742303422053,80.02934155791655,26.8015136297235,69.87452568117945,108.84501809141692,2.0,5.0,0.0,1.0
443.0,4986.0,150.0,440.0,200901.0,447674.0,47120.938537697584,500.3270668627275,826.2750290238207,72.01916478882137,1085.0172765517896,1477.5599329404924,237.63953712126752,207.98238648992597,10.0,171.0,14.0,10.0
80.0,1052.0,312.0,370.0,171728.0,354829.0,5609.32269913862,404.1076664783013,751.5138544667486,259.57642815323237,356.53161406108416,678.0244512689558,796.083769102584,437.13758169987847,8.0,173.0,12.0,6.0
22.0,1044.0,7.0,89.0,2325.0,80755.0,9979.674026529407,53.6334762849893,348.9807572660263,168.20151341259475,784.188626453705,816.8055952255937,946.564909363768,1044.1471928801102,4.0,60.0,2.0,2.0
80.0,810.0,4755.0,1.0,903107.0,576.0,367569.73352438083,20988.8735909453,86.3289326247274,28.3361817075905,78.51078405836722,67.2809032867044,22.373876447301818,84.03268190994122,185.0,9.0,1.0,3.0
443.0,517.0,211.0,307.0,447006.0,244445.0,41764.75767225771,549.9431522507165,970.9737657697032,100.32117189783546,817.6441332822674,263.31411838574627,301.08156642417214,1132.689459641508,15.0,188.0,5.0,4.0
443.0,2173.0,43.0,78.0,122466.0,129982.0,4533.319539722697,18.561564817199514,448.5331868499214,181.81854124941327,305.99082487314234,707.3804780379099,1195.0684203974079,1460.0375992110944,1.0,15.0,3.0,1.0
23.0,4960.0,96.0,258.0,268822.0,361019.0,49833.125527213306,31.76193692468785,34.50767367778296,418.1391211593231,1278.125655083835,1395.311327109922,1121.777572171843,1071.012364940053,13.0,123.0,13.0,2.0
443.0,9285.0,17.0,76.0,94208.0,144633.0,7982.993976800545,35.856958590800716,677.8320107972214,94.23743196852303,1175.4498565359224,346.5361344678058,876.5725693326191,718.0152065520253,0.0,95.0,2.0,1.0
443.0,598.0,1051.0,10.0,710033.0,115.0,974312.7796479226,32867.40943257909,68.83177386128145,23.32032841114578,44.261113043754975,96.22127066307279,20.58174646661409,39.22102608834853,746.0,16.0,4.0,7.0
23.0,4211.0,52.0,284.0,257719.0,249184.0,45674.040710014684,180.64896141956817,627.3525251097585,11.4195836025065,608.4760351202926,1228.473808059124,183.3538057832052,175.0660519375382,3.0,197.0,18.0,9.0
22.0,5255.0,12.0,37.0,60828.0,5259.0,2604.3834449352394,8.835242446117435,375.38109984179715,48.36439020156785,1017.0570098107979,1080.8643777573425,694.4418359211652,80.82562932562598,1.0,93.0,4.0,1.0
